signal_id,trading_date,symbol,trade_direction,option_type,underlying_entry_price,target_dte,moneyness_mode,target_strike,option_symbol,expiration_date,actual_dte,strike_price,contract_size,contract_found
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,21,ITM_2,187.7386,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,21,OTM_1,193.4857,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,21,OTM_2,195.4014,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,30,ATM,191.57,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,30,ITM_1,189.65429999999998,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,30,ITM_2,187.7386,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,30,OTM_1,193.4857,,,,,,False
2026-03-04:CHRW:LONG,2026-03-04,CHRW,LONG,call,191.57,30,OTM_2,195.4014,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,7,ATM,166.43,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,7,ITM_1,164.7657,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,7,ITM_2,163.1014,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,7,OTM_1,168.0943,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,7,OTM_2,169.7586,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,14,ATM,166.43,CINF260320C00165000,2026-03-20,16,165.0,100,True
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,14,ITM_1,164.7657,CINF260320C00165000,2026-03-20,16,165.0,100,True
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,14,ITM_2,163.1014,CINF260320C00165000,2026-03-20,16,165.0,100,True
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,14,OTM_1,168.0943,CINF260320C00170000,2026-03-20,16,170.0,100,True
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,14,OTM_2,169.7586,CINF260320C00170000,2026-03-20,16,170.0,100,True
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,21,ATM,166.43,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,21,ITM_1,164.7657,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,21,ITM_2,163.1014,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,21,OTM_1,168.0943,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,21,OTM_2,169.7586,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,30,ATM,166.43,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,30,ITM_1,164.7657,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,30,ITM_2,163.1014,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,30,OTM_1,168.0943,,,,,,False
2026-03-04:CINF:LONG,2026-03-04,CINF,LONG,call,166.43,30,OTM_2,169.7586,,,,,,False
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,7,ATM,284.045,COHR260313C00285000,2026-03-13,9,285.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,7,ITM_1,281.20455000000004,COHR260313C00280000,2026-03-13,9,280.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,7,ITM_2,278.3641,COHR260313C00277500,2026-03-13,9,277.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,7,OTM_1,286.88545,COHR260313C00287500,2026-03-13,9,287.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,7,OTM_2,289.7259,COHR260313C00290000,2026-03-13,9,290.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,14,ATM,284.045,COHR260320C00285000,2026-03-20,16,285.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,14,ITM_1,281.20455000000004,COHR260320C00280000,2026-03-20,16,280.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,14,ITM_2,278.3641,COHR260320C00277500,2026-03-20,16,277.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,14,OTM_1,286.88545,COHR260320C00287500,2026-03-20,16,287.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,14,OTM_2,289.7259,COHR260320C00290000,2026-03-20,16,290.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,21,ATM,284.045,COHR260327C00285000,2026-03-27,23,285.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,21,ITM_1,281.20455000000004,COHR260327C00280000,2026-03-27,23,280.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,21,ITM_2,278.3641,COHR260327C00277500,2026-03-27,23,277.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,21,OTM_1,286.88545,COHR260327C00287500,2026-03-27,23,287.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,21,OTM_2,289.7259,COHR260327C00290000,2026-03-27,23,290.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,30,ATM,284.045,COHR260402C00285000,2026-04-02,29,285.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,30,ITM_1,281.20455000000004,COHR260402C00280000,2026-04-02,29,280.0,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,30,ITM_2,278.3641,COHR260402C00277500,2026-04-02,29,277.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,30,OTM_1,286.88545,COHR260402C00287500,2026-04-02,29,287.5,100,True
2026-03-04:COHR:LONG,2026-03-04,COHR,LONG,call,284.045,30,OTM_2,289.7259,COHR260402C00290000,2026-04-02,29,290.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,7,ATM,384.08,CRWD260313C00385000,2026-03-13,9,385.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,7,ITM_1,380.2392,CRWD260313C00380000,2026-03-13,9,380.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,7,ITM_2,376.3984,CRWD260313C00377500,2026-03-13,9,377.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,7,OTM_1,387.9208,CRWD260313C00387500,2026-03-13,9,387.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,7,OTM_2,391.7616,CRWD260313C00392500,2026-03-13,9,392.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,14,ATM,384.08,CRWD260320C00385000,2026-03-20,16,385.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,14,ITM_1,380.2392,CRWD260320C00380000,2026-03-20,16,380.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,14,ITM_2,376.3984,CRWD260320C00377500,2026-03-20,16,377.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,14,OTM_1,387.9208,CRWD260320C00387500,2026-03-20,16,387.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,14,OTM_2,391.7616,CRWD260320C00392500,2026-03-20,16,392.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,21,ATM,384.08,CRWD260327C00385000,2026-03-27,23,385.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,21,ITM_1,380.2392,CRWD260327C00380000,2026-03-27,23,380.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,21,ITM_2,376.3984,CRWD260327C00377500,2026-03-27,23,377.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,21,OTM_1,387.9208,CRWD260327C00387500,2026-03-27,23,387.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,21,OTM_2,391.7616,CRWD260327C00392500,2026-03-27,23,392.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,30,ATM,384.08,CRWD260402C00385000,2026-04-02,29,385.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,30,ITM_1,380.2392,CRWD260402C00380000,2026-04-02,29,380.0,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,30,ITM_2,376.3984,CRWD260402C00377500,2026-04-02,29,377.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,30,OTM_1,387.9208,CRWD260402C00387500,2026-04-02,29,387.5,100,True
2026-03-04:CRWD:LONG,2026-03-04,CRWD,LONG,call,384.08,30,OTM_2,391.7616,CRWD260402C00392500,2026-04-02,29,392.5,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,7,ATM,64.19,DAL260313C00064000,2026-03-13,9,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,7,ITM_1,63.5481,DAL260313C00064000,2026-03-13,9,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,7,ITM_2,62.9062,DAL260313C00063000,2026-03-13,9,63.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,7,OTM_1,64.8319,DAL260313C00065000,2026-03-13,9,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,7,OTM_2,65.4738,DAL260313C00065000,2026-03-13,9,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,14,ATM,64.19,DAL260320C00064000,2026-03-20,16,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,14,ITM_1,63.5481,DAL260320C00064000,2026-03-20,16,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,14,ITM_2,62.9062,DAL260320C00063000,2026-03-20,16,63.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,14,OTM_1,64.8319,DAL260320C00065000,2026-03-20,16,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,14,OTM_2,65.4738,DAL260320C00065000,2026-03-20,16,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,21,ATM,64.19,DAL260327C00064000,2026-03-27,23,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,21,ITM_1,63.5481,DAL260327C00064000,2026-03-27,23,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,21,ITM_2,62.9062,DAL260327C00063000,2026-03-27,23,63.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,21,OTM_1,64.8319,DAL260327C00065000,2026-03-27,23,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,21,OTM_2,65.4738,DAL260327C00065000,2026-03-27,23,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,30,ATM,64.19,DAL260402C00064000,2026-04-02,29,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,30,ITM_1,63.5481,DAL260402C00064000,2026-04-02,29,64.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,30,ITM_2,62.9062,DAL260402C00063000,2026-04-02,29,63.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,30,OTM_1,64.8319,DAL260402C00065000,2026-04-02,29,65.0,100,True
2026-03-04:DAL:LONG,2026-03-04,DAL,LONG,call,64.19,30,OTM_2,65.4738,DAL260402C00065000,2026-04-02,29,65.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,7,ATM,289.15,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,7,ITM_1,292.0415,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,7,ITM_2,294.933,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,7,OTM_1,286.25849999999997,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,7,OTM_2,283.36699999999996,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,14,ATM,289.15,ELV260320P00290000,2026-03-20,16,290.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,14,ITM_1,292.0415,ELV260320P00290000,2026-03-20,16,290.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,14,ITM_2,294.933,ELV260320P00290000,2026-03-20,16,290.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,14,OTM_1,286.25849999999997,ELV260320P00290000,2026-03-20,16,290.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,14,OTM_2,283.36699999999996,ELV260320P00280000,2026-03-20,16,280.0,100,True
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,21,ATM,289.15,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,21,ITM_1,292.0415,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,21,ITM_2,294.933,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,21,OTM_1,286.25849999999997,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,21,OTM_2,283.36699999999996,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,30,ATM,289.15,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,30,ITM_1,292.0415,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,30,ITM_2,294.933,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,30,OTM_1,286.25849999999997,,,,,,False
2026-03-04:ELV:SHORT,2026-03-04,ELV,SHORT,put,289.15,30,OTM_2,283.36699999999996,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,7,ATM,742.51,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,7,ITM_1,735.0849,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,7,ITM_2,727.6598,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,7,OTM_1,749.9351,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,7,OTM_2,757.3602,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,14,ATM,742.51,EME260320C00740000,2026-03-20,16,740.0,100,True
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,14,ITM_1,735.0849,EME260320C00740000,2026-03-20,16,740.0,100,True
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,14,ITM_2,727.6598,EME260320C00730000,2026-03-20,16,730.0,100,True
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,14,OTM_1,749.9351,EME260320C00750000,2026-03-20,16,750.0,100,True
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,14,OTM_2,757.3602,EME260320C00760000,2026-03-20,16,760.0,100,True
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,21,ATM,742.51,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,21,ITM_1,735.0849,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,21,ITM_2,727.6598,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,21,OTM_1,749.9351,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,21,OTM_2,757.3602,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,30,ATM,742.51,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,30,ITM_1,735.0849,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,30,ITM_2,727.6598,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,30,OTM_1,749.9351,,,,,,False
2026-03-04:EME:LONG,2026-03-04,EME,LONG,call,742.51,30,OTM_2,757.3602,,,,,,False
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,7,ATM,13.14,F260313P00013000,2026-03-13,9,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,7,ITM_1,13.2714,F260313P00013500,2026-03-13,9,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,7,ITM_2,13.402800000000001,F260313P00013500,2026-03-13,9,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,7,OTM_1,13.008600000000001,F260313P00013000,2026-03-13,9,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,7,OTM_2,12.8772,F260313P00013000,2026-03-13,9,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,14,ATM,13.14,F260320P00013000,2026-03-20,16,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,14,ITM_1,13.2714,F260320P00013500,2026-03-20,16,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,14,ITM_2,13.402800000000001,F260320P00013500,2026-03-20,16,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,14,OTM_1,13.008600000000001,F260320P00013000,2026-03-20,16,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,14,OTM_2,12.8772,F260320P00013000,2026-03-20,16,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,21,ATM,13.14,F260327P00013000,2026-03-27,23,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,21,ITM_1,13.2714,F260327P00013500,2026-03-27,23,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,21,ITM_2,13.402800000000001,F260327P00013500,2026-03-27,23,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,21,OTM_1,13.008600000000001,F260327P00013000,2026-03-27,23,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,21,OTM_2,12.8772,F260327P00013000,2026-03-27,23,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,30,ATM,13.14,F260402P00013000,2026-04-02,29,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,30,ITM_1,13.2714,F260402P00013500,2026-04-02,29,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,30,ITM_2,13.402800000000001,F260402P00013500,2026-04-02,29,13.5,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,30,OTM_1,13.008600000000001,F260402P00013000,2026-04-02,29,13.0,100,True
2026-03-04:F:SHORT,2026-03-04,F,SHORT,put,13.14,30,OTM_2,12.8772,F260402P00013000,2026-04-02,29,13.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,7,ATM,174.77,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,7,ITM_1,176.51770000000002,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,7,ITM_2,178.2654,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,7,OTM_1,173.0223,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,7,OTM_2,171.27460000000002,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,14,ATM,174.77,FANG260320P00175000,2026-03-20,16,175.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,14,ITM_1,176.51770000000002,FANG260320P00175000,2026-03-20,16,175.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,14,ITM_2,178.2654,FANG260320P00180000,2026-03-20,16,180.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,14,OTM_1,173.0223,FANG260320P00175000,2026-03-20,16,175.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,14,OTM_2,171.27460000000002,FANG260320P00170000,2026-03-20,16,170.0,100,True
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,21,ATM,174.77,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,21,ITM_1,176.51770000000002,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,21,ITM_2,178.2654,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,21,OTM_1,173.0223,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,21,OTM_2,171.27460000000002,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,30,ATM,174.77,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,30,ITM_1,176.51770000000002,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,30,ITM_2,178.2654,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,30,OTM_1,173.0223,,,,,,False
2026-03-04:FANG:SHORT,2026-03-04,FANG,SHORT,put,174.77,30,OTM_2,171.27460000000002,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,7,ATM,221.11,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,7,ITM_1,218.8989,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,7,ITM_2,216.6878,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,7,OTM_1,223.32110000000003,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,7,OTM_2,225.53220000000002,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,14,ATM,221.11,FDS260320C00220000,2026-03-20,16,220.0,100,True
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,14,ITM_1,218.8989,FDS260320C00220000,2026-03-20,16,220.0,100,True
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,14,ITM_2,216.6878,FDS260320C00220000,2026-03-20,16,220.0,100,True
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,14,OTM_1,223.32110000000003,FDS260320C00220000,2026-03-20,16,220.0,100,True
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,14,OTM_2,225.53220000000002,FDS260320C00230000,2026-03-20,16,230.0,100,True
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,21,ATM,221.11,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,21,ITM_1,218.8989,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,21,ITM_2,216.6878,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,21,OTM_1,223.32110000000003,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,21,OTM_2,225.53220000000002,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,30,ATM,221.11,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,30,ITM_1,218.8989,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,30,ITM_2,216.6878,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,30,OTM_1,223.32110000000003,,,,,,False
2026-03-04:FDS:LONG,2026-03-04,FDS,LONG,call,221.11,30,OTM_2,225.53220000000002,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,7,ATM,278.02,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,7,ITM_1,275.2398,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,7,ITM_2,272.45959999999997,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,7,OTM_1,280.80019999999996,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,7,OTM_2,283.5804,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,14,ATM,278.02,FFIV260320C00280000,2026-03-20,16,280.0,100,True
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,14,ITM_1,275.2398,FFIV260320C00280000,2026-03-20,16,280.0,100,True
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,14,ITM_2,272.45959999999997,FFIV260320C00270000,2026-03-20,16,270.0,100,True
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,14,OTM_1,280.80019999999996,FFIV260320C00280000,2026-03-20,16,280.0,100,True
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,14,OTM_2,283.5804,FFIV260320C00280000,2026-03-20,16,280.0,100,True
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,21,ATM,278.02,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,21,ITM_1,275.2398,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,21,ITM_2,272.45959999999997,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,21,OTM_1,280.80019999999996,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,21,OTM_2,283.5804,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,30,ATM,278.02,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,30,ITM_1,275.2398,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,30,ITM_2,272.45959999999997,,,,,,False
2026-03-04:FFIV:LONG,2026-03-04,FFIV,LONG,call,278.02,30,OTM_1,280.80019999999996,,,,,,False
